	nG	nO	N	t
7933	74066.93390766458	160365.1070568646	9.989069861796116	723.9224461223062
7934	76334.505929547	173121.0777734404	9.988368984184897	724.0137006850342
7935	78713.71610231443	187079.74709793954	9.987606775454823	724.1049552477624
7936	81167.07918348568	202163.88351254704	9.986788583938742	724.1962098104906
7937	83696.90454148363	218464.08196586248	9.98591007347811	724.2874643732187
7938	86305.57582450613	236078.46120332254	9.984966553266991	724.3787189359468
7939	88995.54999153176	255112.96753406827	9.983952963718005	724.4699734986749
7940	91769.3602472822	275682.0573670349	9.982863844466689	724.5612280614031
7941	94629.61881353235	297909.40772082773	9.981693301077696	724.6524826241313
7942	97579.01933190321	321928.6874669004	9.98043496893328	724.7437371868593
7943	100620.33944302915	347884.3828534017	9.979081974579852	724.8349917495875
7944	103756.4425704471	375932.3766026378	9.97762690861415	724.9262463123156
7945	107003.14173500495	406333.03197893174	9.976056882476062	725.0175008750438
7946	110407.25741012054	439608.6181552502	9.974345340381149	725.108755437772
7947	113919.658138764	475608.8275711737	9.972501583314987	725.2000100005
7948	117543.78715259278	514556.64882127056	9.970515042567376	725.2912645632282
7949	121283.19719657622	556693.3689092688	9.968374290208995	725.3825191259563
7950	125141.55376700599	602279.995645877	9.966066972546683	725.4737736886844
7951	129122.63872950719	651598.8750011594	9.963579734461044	725.5650282514126
7952	133230.353986088	704955.4340405171	9.960898137879811	725.6562828141407
7953	137468.72529809363	762680.0957232504	9.958006572221844	725.7475373768689
7954	141841.90616051614	825130.2871814357	9.9548881604753	725.8387919395971
7955	146354.18181786741	892692.6263599921	9.951524656943725	725.9300465023251
7956	151031.6918966234	966046.3278622034	9.947883141823436	726.0213010650533
7957	155932.31302883092	1046351.5860152955	9.94390676831552	726.1125556277814
7958	160991.9152652302	1133330.5716622795	9.939611487352924	726.2038101905096
7959	166215.64700800338	1227536.8466173294	9.934971220555749	726.2950647532377
7960	171608.828068177	1329570.5545993948	9.929957707240517	726.3863193159658
7961	177176.95103617728	1440081.865825052	9.924540343571076	726.477573878694
7962	182925.68396315986	1559774.3013167714	9.918686027263156	726.568828441422
7963	188860.87858408317	1689409.901701973	9.912358915934773	726.6600830041502
7964	194988.57535906695	1829813.7543829316	9.905520215554306	726.7513375668784
7965	201315.00918222408	1981878.9706570695	9.898127947854952	726.8425921296065
7966	207846.6169859885	2146573.440340975	9.89013663469138	726.9338466923347
7967	214625.85025370814	2325671.8290222455	9.881461464605222	727.0251012550627
7968	221723.53233762094	2521779.1972549106	9.871977545780737	727.1163558177909
7969	229055.80789422846	2734409.305125677	9.861711474647613	727.2076103805191
7970	236630.41522644061	2964951.653980582	9.850598032720324	727.2988649432472
7971	244455.34632802263	3214912.5102717504	9.838566539399256	727.3901195059753
7972	252538.85446586146	3485924.11998321	9.825540421510745	727.4813740687034
7973	260889.46263960027	3779755.343731856	9.811436716492592	727.5726286314316
7974	269515.9720787825	4098322.9816943	9.796165543378423	727.6638831941598
7975	278427.4709762844	4443704.016694424	9.779629530913502	727.7551377568878
7976	287633.3434836054	4818149.017529757	9.761723191501213	727.846392319616
7977	297143.2787460105	5224095.726781177	9.742332286536431	727.9376468823441
7978	307025.29094718694	5666191.458443165	9.72123672735147	728.0289014450723
7979	317364.86259152024	6150323.576310395	9.698157730313103	728.1201560078005
7980	328052.1718301208	6675736.148049377	9.673135688088468	728.2114105705285
7981	339098.8547549859	7245933.125743458	9.646006503418318	728.3026651332567
7982	350516.92947596137	7864713.664506714	9.61659228190614	728.3939196959848
7983	362318.8070341445	8536195.392128553	9.5847002453393	728.485174258713
7984	374517.3032226005	9264840.823119542	9.5501214981949	728.5764288214411
7985	387125.6503586582	10055485.478577051	9.512629714524282	728.6676833841692
7986	400157.5091639721	10913368.354627602	9.4719797152066	728.7589379468974
7987	413626.9807027427	11844163.8310267	9.42790597797657	728.8501925096255
7988	427548.6183457958	12854015.653173683	9.380121050668976	728.9414470723536
7989	442030.3429799236	13955063.848682191	9.32805324672102	729.0327016350818
7990	457172.9765246148	15160617.360774428	9.271076647544922	729.1239561978099
7991	472832.5251937518	16469745.998773262	9.209241369026495	729.2152107605381
7992	489026.3835306563	17891237.65522252	9.142136404407793	729.3064653232661
7993	505772.4939500707	19434603.137629766	9.06931697751139	729.3977198859943
7994	523089.3577142069	21110130.880533863	8.99030198840163	729.4889744487225
7995	540996.0447859587	22928944.551789694	8.904571324002953	729.5802290114506
7996	559512.2020953922	24903063.49696773	8.811563036315633	729.6714835741788
7997	578658.0606545154	27045464.55168269	8.710670456833403	729.7627381369068
7998	598454.4386072573	29370148.393105406	8.601239099271936	729.853992699635
7999	618922.7425314153	31892204.453352332	8.482563629506728	729.9452472623632
8000	640232.4316135497	34642732.95146113	8.353184482643666	730.0365018250912
8001	662497.4830475597	37651047.31663642	8.211728077196096	730.1277563878194
8002	685528.3905924868	40916125.599020325	8.058250928825977	730.2190109505475
8003	709350.098915889	44458883.995786965	7.891775559421668	730.3102655132757
8004	733988.0882787908	48301698.133291095	7.711256343303237	730.4015200760039
8005	759468.3175080484	52468428.4697385	7.515578324138867	730.4927746387319
8006	785817.1384743984	56984421.49184938	7.303557163064898	730.5840292014601
8007	813061.1818223317	61876474.33685225	7.073940795360861	730.6752837641882
8008	841227.1929352181	67172736.73006544	6.825414015397209	730.7665383269164
8009	870341.8049493294	72902530.43152812	6.556606914990776	730.8577928896445
8010	900431.2121699932	79096035.40692168	6.266109547383254	730.9490474523726
8011	931752.5295743932	85822845.31622547	5.950661489376998	731.0403020151008
8012	964416.1181786242	93133454.04854868	5.607900674520142	731.1315565778289
8013	998160.9593981926	101011828.97358605	5.238587606961239	731.222811140557
8014	1033005.2061760034	109483941.30417384	4.8415091684305	731.3140657032852
8015	1068960.2195870099	118568934.19965915	4.415771273716936	731.4053202660133
8016	1106026.4501404655	128274051.6976993	3.961035767538668	731.4965748287415
8017	1144186.4023545913	138586257.56444636	3.4779119637461577	731.5878293914695
8018	1183391.9050334622	149457871.04837218	2.9686277259635245	731.6790839541977
8019	1223539.554090728	160781010.8577315	2.438223503615303	731.7703385169259
8020	1264419.4056101143	172340271.62068087	1.8967636676023862	731.861593079654
8021	1305598.2468606536	183723771.1031065	1.3634940419396124	731.9528476423822
8022	1346462.8606322585	194234883.45070973	0.8709599725104751	732.0441022051103
8023	1384876.3905924014	202591263.9151646	0.4791176213614223	732.1353567678384
8024	1416579.609847768	207505331.61251885	0.24826626727791584	732.2266113305666
8025	1439259.3240216784	209422462.08217376	0.15772442790537375	732.3178658932947
8026	1456171.9812058667	209956869.98418596	0.13199297890132677	732.4091204560228
8027	1471126.937484571	210078074.74789143	0.12563991091921128	732.500375018751
8028	1485662.4899920805	210095889.86439252	0.12413232955388842	732.5916295814791
8029	1500201.841333151	210089046.0433736	0.12377559166370398	732.6828841442073
8030	1514849.649282846	210076312.9694301	0.12368870593438705	732.7741387069353
8031	1529631.852468841	210062095.1257748	0.12366487529284328	732.8653932696635
8032	1544555.6236281956	210047421.25797105	0.12365574677267713	732.9566478323917
8033	1559831.47400777	210048928.5866765	0.1228749443731565	733.0479023951198
8034	1575323.9715118047	210044578.13306397	0.1223574934752868	733.139156957848
8035	1590918.2283236634	210031659.8918044	0.12223523380027188	733.230411520576
8036	1606654.0569942184	210016661.72073767	0.1222034760931401	733.3216660833042
8037	1622541.83000652	210001069.23754475	0.12219239287850567	733.4129206460324
8038	1638585.1019227514	209985221.2026141	0.12218600631836532	733.5041752087604
8039	1654785.872664563	209969194.15263796	0.1221806508515627	733.5954297714886
8040	1671145.7656256075	209953004.22361085	0.12217549778828894	733.6866843342167
8041	1687666.3690007867	209936654.0285224	0.12217035129723497	733.7779388969449
8042	1704349.2495848509	209920142.97353762	0.12216516622925198	733.869193459673
8043	1721196.0029158664	209903469.6602767	0.12215993365263966	733.9604480224011
8044	1738448.3696943254	209903289.98180073	0.12136595357507093	734.0517025851293
8045	1755924.1145105986	209895846.99938118	0.12090061834372576	734.1429571478574
8046	1773522.403050274	209880640.65303257	0.12079195912818645	734.2342117105856
8047	1791284.0705577875	209863557.45081353	0.12076330867808384	734.3254662733137
8048	1809219.7173125937	209845917.50196102	0.12075255446156402	734.4167208360418
8049	1827333.0870455517	209828015.42283663	0.12074577038028932	734.50797539877
8050	1845626.383387171	209809915.96001953	0.1207398317333237	734.599229961498
8051	1864101.4835183718	209791632.2622951	0.12073403746358242	734.6904845242262
8052	1882760.195400444	209773165.83538732	0.12072823320344173	734.7817390869544
8053	1901604.3004631998	209754515.72361434	0.12072238071173161	734.8729936496825
8054	1920635.5653582492	209735680.3325059	0.12071647225168673	734.9642482124107
8055	1940132.594614745	209733479.4456088	0.11991244336555631	735.0555027751387
8056	1959860.4285497295	209722785.53482506	0.11949411431203254	735.1467573378669
8057	1979734.6295795657	209705057.6801914	0.11939730572282145	735.2380119005951
8058	1999797.0913468702	209685628.29441205	0.11937116496813091	735.3292664633232
8059	2020058.6752756466	209665668.90042752	0.11936050302336645	735.4205210260513
8060	2040523.3487029998	209645435.31525123	0.11935319445144787	735.5117755887794
8061	2061193.564045037	209624982.25926995	0.11934657097965284	735.6030301515076
8062	2082071.4660865208	209604320.13918865	0.11934004709901762	735.6942847142358
8063	2103159.12367906	209583449.62068817	0.11933349551972877	735.7855392769638
8064	2124458.591989322	209562369.31521165	0.11932688547532015	735.876793839692
8065	2145971.9056453155	209541077.3381061	0.11932021031111395	735.9680484024201
8066	2168018.741410647	209536470.61197358	0.11850989472987955	736.0593029651483
8067	2190304.749641162	209522318.187678	0.11813402612942199	736.1505575278765
8068	2212764.429356689	209501793.48329777	0.11804752325025508	736.2418120906045
8069	2235440.7555528725	209479717.43057364	0.11802335787786318	736.3330666533327
8070	2258344.8843942	209457127.87272486	0.11801256712921869	736.4243212160608
8071	2281481.0458972687	209434246.590091	0.11800460210105969	736.515575778789
8072	2304851.9867097572	209411119.69820395	0.11799718249066246	736.6068303415171
8073	2328460.1515552322	209387755.04074794	0.11798982847528784	736.6980849042452
8074	2352307.908022396	209364152.67116618	0.11798242744934662	736.7893394669734
8075	2376397.7305775667	209340310.5828476	0.11797495799502265	736.8805940297015
8076	2400731.9269028553	209316226.60789633	0.1179674139796304	736.9718485924296
8077	2425675.9408295774	209308796.93867338	0.11715412567307583	737.0631031551578
8078	2450868.532346532	209290929.26331803	0.11681649773612927	737.1543577178859
8079	2476266.0499293306	209267286.4092692	0.11673891068036137	737.2456122806141
8080	2501912.582388825	209242219.01987562	0.11671623642622919	737.3368668433421
8081	2527819.6189813917	209216644.8899162	0.11670510017307463	737.4281214060703
8082	2553991.6946941544	209190755.8263998	0.11669633791747404	737.5193759687985
8083	2580431.882469867	209164590.3801683	0.11668800728310176	737.6106305315266
8084	2607142.9881668147	209138154.40174142	0.11667970468783743	737.7018850942547
8085	2634127.7149315886	209111447.1355781	0.11667133968152872	737.7931396569828
8086	2661388.735463068	209084466.31334838	0.11666289384343911	737.884394219711
8087	2688928.9258010434	209057209.1846473	0.1166543617980373	737.9756487824392
8088	2717165.3298484692	209046500.91547254	0.11584098935769084	738.0669033451672
8089	2745660.87657339	209024605.8340736	0.1155377384046925	738.1581579078954
8090	2774397.094062471	208997472.7519504	0.11546779174977913	738.2494124706236
8091	2803419.2100285143	208969019.79848856	0.1154461570617663	738.3406670333517
8092	2832739.091072184	208940057.24601528	0.1154344608811549	738.4319215960799
8093	2862361.625100931	208910750.57415754	0.11542475169016156	738.5231761588079
8094	2892290.2756422544	208881131.78696084	0.11541537453605434	738.6144307215361
8095	2922528.22368529	208851204.8948717	0.11540599428047457	738.7056852842643
8096	2953078.571165654	208820968.44683683	0.11539653439137532	738.7969398469924
8097	2983944.4054645807	208790419.67771354	0.11538698035214012	738.8881944097205
8098	3015129.040001983	208759555.4437174	0.11537732480773275	738.9794489724486
8099	3047107.1552277133	208745065.7674773	0.11456644119897255	739.0707035351768
8100	3079356.3306475	208718771.87129852	0.11429394393540272	739.161958097905
8101	3111886.990954018	208687719.51811916	0.1142304688483863	739.253212660633
8102	3144745.5424987143	208655430.97945973	0.11420944648815576	739.3444672233612
8103	3177944.2783238096	208622620.33534876	0.11419697358855323	739.4357217860893
8104	3211488.4936214034	208589430.05584672	0.1141861537214063	739.5269763488175
8105	3245382.0901068067	208555886.35973102	0.11417558159736374	739.6182309115457
8106	3279628.687606417	208521991.67539	0.11416497551546066	739.7094854742737
8107	3314231.834433882	208487743.8104479	0.11415427278680745	739.8007400370019
8108	3349195.089431615	208453139.48869002	0.11414346082387147	739.89199459973
8109	3384522.2451033182	208418175.10507175	0.11413253152105711	739.9832491624582
8110	3420752.5540742045	208399348.71922967	0.11332631559180668	740.0745037251863
8111	3457267.3081470793	208368216.89800096	0.1130812590439409	740.1657582879144
8112	3494110.090167116	208332752.35994348	0.11302318753259562	740.2570128506426
8113	3531328.5226975465	208296115.36570445	0.1130023728454765	740.3482674133706
8114	3568935.3804290346	208258934.1169705	0.11298889791143185	740.4395219760988
8115	3606936.4236654434	208221330.82840896	0.1129767901442755	740.530776538827
8116	3645336.049958296	208183326.71371666	0.11296485481965146	740.6220311015551
8117	3684138.384790638	208144922.7103936	0.11295285631078392	740.7132856642833
8118	3723347.4880315764	208106115.8802402	0.11294074295082046	740.8045402270113
8119	3762967.371402965	208066902.4673584	0.11292850348033072	740.8957947897395
8120	3803002.469473042	208027278.07621562	0.11291613683090365	740.9870493524677
8121	3844064.2769685434	208003497.8581963	0.11211645228110054	741.0783039151958
8122	3885425.551301176	207967015.08446258	0.11189576511292672	741.1695584779239
8123	3927167.838088754	207926574.20486256	0.1118421128537213	741.260813040652
8124	3969340.0229774537	207885005.5001986	0.11182111121707987	741.3520676033802
8125	4011955.42024536	207842860.43391216	0.11180639999442331	741.4433221661084
8126	4055020.3439498814	207800243.58025938	0.11179280425793849	741.5345767288364
8127	4098539.725796671	207757171.5264528	0.11177932039422277	741.6258312915646
8128	4142518.256535507	207713644.0620974	0.11176574006826022	741.7170858542927
8129	4186960.610392596	207669657.32113355	0.11175202635118116	741.8083404170209
8130	4231871.286225806	207625207.04162848	0.11173816894849148	741.899594979749
8131	4277255.367113382	207580288.22736892	0.11172416466943964	741.9908495424771
8132	4323805.229300663	207550866.27630517	0.1109325861796097	742.0821041052053
8133	4370671.363640467	207508437.31407973	0.11073343474685526	742.1733586679334
8134	4417978.715345134	207462376.5486085	0.1106832872092857	742.2646132306616
8135	4465777.483933005	207415214.0762213	0.11066171006769088	742.3558677933897
8136	4514081.586257762	207367432.9147956	0.11064550996412033	742.4471223561178
8137	4562897.917156368	207319122.04419264	0.11063021286908142	742.538376918846
8138	4612232.063181001	207270294.24020943	0.11061496262154552	742.629631481574
8139	4662089.36077169	207220947.80613434	0.11059959023466441	742.7208860443022
8140	4712475.008705639	207171078.2852331	0.11058406195520959	742.8121406070304
8141	4763394.388256668	207120680.53928584	0.11056836735257958	742.9033951697585
8142	4814853.151529034	207069748.81403622	0.11055251215558812	742.9946497324867
8143	4867633.911665152	207033917.08425057	0.10977034236431348	743.0859042952147
8144	4920749.719897901	206984856.04186234	0.10959010290397166	743.1771588579429
8145	4974375.007224608	206932443.77617666	0.10954259584614752	743.2684134206711
8146	5028561.335888336	206878937.59296465	0.10952005752450243	743.3596679833992
8147	5083323.298539582	206824759.8125595	0.10950209636737371	743.4509225461273
8148	5138668.4546642685	206769985.5547487	0.10948485438904963	743.5421771088554
8149	5194603.1009684885	206714624.21307257	0.10946760027656795	743.6334316715836
8150	5251133.424605482	206658672.57889086	0.10945019605160966	743.7246862343118
8151	5308265.023671417	206602125.6568146	0.10943261453266673	743.8159407970398
8152	5366004.883551521	206544976.743372	0.10941484374790054	743.907195359768
8153	5424358.032262445	206487220.85999697	0.10939688224361135	743.9984499224961
8154	5484208.616118348	206444121.31317818	0.10862515585816532	744.0897044852243
8155	5544415.048113822	206387641.99751318	0.10846141537967051	744.1809590479525
8156	5605208.166741534	206328048.9132211	0.10841573274715527	744.2722136106805
8157	5666640.944002935	206267351.79049814	0.10839183496467865	744.3634681734087
8158	5728728.716529337	206205918.8109367	0.10837182292654192	744.4547227361369
8159	5791479.7946567675	206143813.1079724	0.10835236322096739	744.545977298865
8160	5854901.270873611	206081040.81517985	0.10833283969241024	744.6372318615931
8161	5919000.05736941	206017597.57027557	0.1083131344921248	744.7284864243212
8162	5983782.886762487	205953477.1873922	0.10829322324332814	744.8197409870494
8163	6049256.147611469	205888673.51611984	0.10827309591557184	744.9109955497776
8164	6115461.405853821	205823933.03289595	0.1082159756423507	745.0022501125056
8165	6183292.950234527	205771852.29965985	0.10749229381061705	745.0935046752338
8166	6251537.176255609	205707059.37110177	0.1073427939598623	745.1847592379619
8167	6320455.14465983	205639348.55587673	0.10729815989588432	745.2760138006901
8168	6390101.293193804	205570505.7608808	0.10727249799000761	745.3672683634182
8169	6460491.776653565	205500851.12397563	0.10725011365191921	745.4585229261463
8170	6531635.768547163	205430437.02906117	0.10722813508831304	745.5497774888745
8171	6603541.146425495	205359266.75354832	0.10720604295111986	745.6410320516026
8172	6676215.498480076	205287334.93381932	0.10718373469221319	745.7322866143307
8173	6749666.591307183	205214634.2568152	0.10716119046153075	745.8235411770589
8174	6823902.368565069	205141156.85315743	0.10713840814193477	745.914795739787
8175	6899028.661972511	205068786.68965635	0.10702252668991173	746.0060503025152
8176	6975872.461374752	205006271.36375797	0.10636676785110735	746.0973048652432
8177	7053218.167289954	204932149.74945936	0.10622942026745599	746.1885594279714
8178	7131335.444867463	204855266.86628345	0.10618507811733513	746.2798139906996
8179	7210280.240798372	204777206.24470136	0.10615722404147793	746.3710685534277
8180	7290069.5945431935	204698245.25224066	0.10613211872266837	746.4623231161559
8181	7370713.54517696	204618426.8895978	0.10610728809758717	746.5535776788839
8182	7452220.970417882	204537751.75274664	0.10608229146578964	746.6448322416121
8183	7534600.324381076	204456213.25660178	0.10605704302226229	746.7360868043403
8184	7617860.483629706	204373802.9473879	0.10603152454089498	746.8273413670684
8185	7702010.141360836	204290511.9829815	0.10600574445067447	746.9185959297965
8186	7787229.85423758	204209199.91550374	0.10583782844055231	747.0098504925246
8187	7874264.605315847	204135218.3050508	0.10524333108986383	747.1011050552528
8188	7961902.116264027	204050623.98265257	0.10511617677218728	747.192359617981
8189	8050420.680325673	203963387.32270825	0.10507138473329328	747.283614180709
8190	8139877.786587976	203874909.1910087	0.10504089223051964	747.3748687434372
8191	8230291.427611888	203785429.13283592	0.10501268107203333	747.4661233061653
8192	8321672.658080639	203694981.65238544	0.10498462655728219	747.5573778688935
8193	8414031.292322066	203603564.96313852	0.10495635563535573	747.6486324316216
8194	8507376.863434901	203511171.11593354	0.10492779599205812	747.7398869943497
8195	8601718.874023875	203417790.99181905	0.10489893133438957	747.8311415570779
8196	8697067.637958433	203323414.25010145	0.10486976466733428	747.922396119806
8197	8793688.68801567	203231727.23431194	0.10465587699744458	748.0136506825341
8198	8892228.334085599	203145103.54042092	0.10411641619487391	748.1049052452623
8199	8991484.054824943	203048754.2188263	0.10399762145226363	748.1961598079904
8200	9091742.756716147	202949845.47836933	0.10395164795629856	748.2874143707186
8201	9193063.49032806	202849613.59934384	0.10391804280032378	748.3786689334466
8202	9295465.251569724	202748264.5589641	0.10388630800616092	748.4699234961748
8203	9398960.094522037	202645825.41499588	0.10385461997512649	748.561178058903
8204	9503558.853362339	202542292.1106873	0.10382266419454785	748.6524326216311
8205	9609272.154823259	202437655.47478756	0.1037903745320909	748.7436871843593
8206	9716110.943056928	202331904.91063997	0.1037577366275135	748.8349417470873
8207	9824085.961527763	202225029.2578874	0.1037247717662738	748.9261963098155
8208	9933560.414958699	202121404.49608764	0.10347032790406296	749.0174508725437
8209	10045062.33094141	202020810.36817867	0.10298012879055557	749.1087054352718
8210	10157406.81441205	201911277.776437	0.10286796992887684	749.1999599979999
8211	10270889.28982823	201799234.37390026	0.10282008437091221	749.291214560728
8212	10385570.36171945	201685768.33748585	0.10278286004987182	749.3824691234562
8213	10501470.054219464	201571055.75561342	0.10274714630462481	749.4737236861844
8214	10618601.493484026	201455117.1093446	0.10271137666160182	749.5649782489124
8215	10736976.552022243	201337946.25368887	0.10267528579174179	749.6562328116406
8216	10856607.037824666	201219532.57356688	0.10263882001963846	749.7474873743687
8217	10977504.91741569	201099864.21079525	0.10260197632195871	749.8387419370969
8218	11099682.088813838	200978929.71466058	0.10256473584170311	749.929996499825
8219	11223611.97843259	200861666.98728597	0.10227459118308936	750.0212510625531
8220	11349683.013493404	200745617.61277115	0.10182823047557193	750.1125056252813
8221	11476736.70888872	200621322.1863993	0.10172107449794952	750.2037601880094
8222	11605076.862920286	200494531.91608456	0.10167054169270728	750.2950147507376
8223	11734765.587638563	200366201.84019294	0.10162916447054031	750.3862693134657
8224	11865823.93852281	200236481.6530713	0.10158897621696529	750.4775238761938
8225	11998266.11900928	200105385.9302748	0.10154863601152726	750.568778438922
8226	12132105.04104472	199972906.615397	0.10150791940368303	750.66003300165
8227	12267353.664433591	199839031.77153954	0.10146678084921212	750.7512875643782
8228	12404025.12281914	199703748.4266754	0.1014252150363791	750.8425421271064
8229	12542132.256976817	199567043.9620896	0.10138321378229069	750.9337966898345
8230	12682272.903489936	199434301.61398965	0.10106169653794482	751.0250512525627
8231	12824671.902162777	199301152.66402593	0.10065412784267887	751.1163058152908
8232	12968207.34973437	199160361.52316767	0.10055042474897567	751.2075603780189
8233	13113191.172323147	199017060.80388594	0.1004965022475198	751.2988149407471
8234	13259686.909918604	198872086.05400378	0.10045040387130934	751.3900695034752
8235	13407716.645787429	198725563.4722358	0.10040521192572426	751.4813240662033
8236	13557295.54622926	198577502.61302307	0.10035977508337518	751.5725786289315
8237	13708437.775285987	198427893.44067207	0.1003139030501044	751.6638331916596
8238	13861156.91727048	198276723.17190415	0.10026756074427037	751.7550877543878
8239	14015467.019656135	198123978.0886944	0.10022073517544895	751.8463423171158
8240	14171382.652198814	197969643.5006794	0.1001734344495122	751.937596879844
8241	14329641.123940088	197819439.26865935	0.09982437865131776	752.0288514425722
8242	14490276.548559988	197667390.0033936	0.0994508980936147	752.1201060053003
8243	14652215.483912095	197508220.1137621	0.09934916800765087	752.2113605680285
8244	14815777.611049486	197346497.41869146	0.09929110593041483	752.3026151307565
8245	14981027.69724055	197182950.39582917	0.09923969609642243	752.3938696934847
8246	15147988.745737685	197017684.89648953	0.09918892779260272	752.4851242562129
8247	15316676.847849475	196850705.63650104	0.09913783252643012	752.576378818941
8248	15487106.796112563	196682001.46078816	0.09908624302398901	752.6676333816691
8249	15659293.763220599	196511557.9611358	0.09903412617993251	752.7588879443972
8250	15833252.657298183	196339360.24182272	0.0989814839490125	752.8501425071254
8251	16008998.45515979	196165393.57840043	0.09892830709676614	752.9413970698536
8252	16187424.689870201	195995612.68731228	0.09855508759687083	753.0326516325816
8253	16368345.394514445	195822715.47784442	0.09821131844093052	753.1239061953098
8254	16550748.827198684	195643143.53643808	0.0981101515901964	753.2151607580379
8255	16734961.899052689	195460949.9482933	0.09804719486544848	753.3064153207661
8256	16921050.374993037	195276767.55983186	0.09798984993952746	753.3976698834942
8257	17109037.893571395	195090684.16791746	0.09793291929160614	753.4889244462223
8258	17298941.419461396	194902700.6351583	0.09787557367009517	753.5801790089505
8259	17490776.4371779	194712804.49902567	0.09781767464758355	753.6714335716786
8260	17684558.976809956	194520980.19031525	0.0977592034354704	753.7626881344067
8261	17880304.672884654	194327212.5556562	0.09770014023170741	753.8539426971349
8262	18078029.134756323	194131485.95389518	0.09764048917347767	753.945197259863
8263	18278799.285150286	193939896.5814577	0.09724607434201878	754.0364518225912
8264	18482176.241769865	193744075.4239409	0.0969279526717701	754.1277063853192
8265	18687225.280564453	193541957.0115627	0.09682600716489112	754.2189609480474
8266	18894279.822934944	193337126.15241352	0.09675740091878969	754.3102155107756
8267	19103406.27201496	193130130.39470646	0.09669348744044216	754.4014700735037
8268	19314628.779323198	192921041.7043426	0.09662978430354853	754.4927246362319
8269	19527964.620067507	192709858.0525415	0.096565582777399	754.5839791989599
8270	19743430.536944594	192496565.15223375	0.0965007710846956	754.6752337616881
8271	19961042.13693535	192281147.95206168	0.09643532594276404	754.7664883244163
8272	20180815.110517725	192063591.01754823	0.09636923806877216	754.8577428871444
8273	20402766.22166901	191843877.64837474	0.09630250734041178	754.9489974498725
8274	20628152.8715724	191628160.05915883	0.09588948433837709	755.0402520126006
8275	20856249.272496734	191407240.301721	0.09559326193824182	755.1315065753288
8276	21086214.098983787	191180340.5844045	0.09548927366195314	755.222761138057
8277	21318386.320977364	190950620.40842444	0.09541427686363894	755.314015700785
8278	21552832.45579924	190718551.39928466	0.09534316362990311	755.4052702635132
8279	21789576.664723806	190484192.2477874	0.09527207073055234	755.4965248262413
8280	22028636.31591779	190247538.3272002	0.09520040637775913	755.5877793889695
8281	22270027.64404682	190008575.58051774	0.09512807168271667	755.6790339516976
8282	22513767.04623285	189767288.08080575	0.09505504748496078	755.7702885144257
8283	22759870.80533546	189523659.61008796	0.09498133352324924	755.8615430771539
8284	23008354.914334904	189277674.4531635	0.09490691954959488	755.952797639882
8285	23260685.786364086	189035459.72299513	0.09447760717519806	756.0440522026101
8286	23515812.885277756	188787213.12321654	0.09419980208731557	756.1353067653383
8287	23773007.148441456	188533252.37694725	0.09409258072156279	756.2265613280664
8288	24032611.873669676	188276351.68565318	0.09401048402253973	756.3178158907946
8289	24294693.109501857	188016915.75384787	0.09393154959038177	756.4090704535226
8290	24559274.430206336	187754991.73906195	0.09385247984066673	756.5003250162508
8291	24826372.81161629	187490573.72685245	0.09377276133932014	756.591579578979
8292	25096003.969721567	187223647.6499683	0.0936923197981705	756.6828341417071
8293	25368183.78835267	186954198.065533	0.09361113733407886	756.7740887044353
8294	25642928.100636177	186682209.18577048	0.09352921452111729	756.8653432671633
8295	25920252.293881442	186407665.89162135	0.09344654145316719	756.9565978298915
8296	26201848.878340244	186136598.47265851	0.09300292397968582	757.0478523926197
8297	26486304.533211518	185858802.24407414	0.09274042257859474	757.1391069553478
8298	26773022.447770067	185575517.62874612	0.09262889354495059	757.2303615180759
8299	27062348.62632944	185289169.9948314	0.09253903465391461	757.3216160808041
8300	27354347.72412187	185000104.78730974	0.09245171439818885	757.4128706435322
8301	27649041.97192044	184708360.27794603	0.0923641124424218	757.5041252062604
8302	27946447.42000828	184413929.62981316	0.09227580145703995	757.5953797689884
8303	28246578.47125008	184116799.85365176	0.09218671790618264	757.6866343317166
8304	28549450.141788706	183816956.23856	0.0920968500939932	757.7778888944448
8305	28855076.65287507	183514384.7108635	0.09200619354892756	757.8691434571729
8306	29163472.03120582	183209071.37758037	0.09191474441340304	757.960398019901
8307	29476571.822530992	182906881.3335844	0.09145871641989158	758.0516525826291
8308	29792560.244187627	182597401.27878362	0.09120862526366495	758.1429071453573
8309	30110994.24818058	182282628.9613097	0.09109182596733179	758.2341617080855
8310	30432220.69913482	181964675.7502824	0.09099363301807419	758.3254162708135
8311	30756301.765760224	181643835.59656194	0.0908974341730839	758.4166708335417
8312	31083257.776156947	181320139.6643189	0.09080082935133818	758.5079253962698
8313	31413102.63242049	180993581.67942646	0.09070346486025942	758.599179958998
8314	31745849.516460497	180664149.5791962	0.09060529069761694	758.6904345217262
8315	32081510.301618043	180331831.78141835	0.09050629529202735	758.7816890844542
8316	32420096.797705844	179996616.6377422	0.09040647311396971	758.8729436471824
8317	32761621.502099477	179658491.6283696	0.09030582733406559	758.9641982099105
8318	33108277.61458636	179323097.1399114	0.08983907764453222	759.0554527726387
8319	33457807.642573982	178979985.20638865	0.08959890075211388	759.1467073353668
8320	33809945.187822394	178631762.0617103	0.08947603345551168	759.2379618980949
8321	34165035.58552193	178280256.37313887	0.0893690572180035	759.3292164608231
8322	34523137.36274181	177925717.67909074	0.08926360222745401	759.4204710235512
